timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
1872,310,5.05,6,False,FRESH,6,1
1872,311,-16.9,6,False,CLAIM,6,1
1888,312,1.1,6,False,QUICK,6,1
1892,313,-0.7,6,False,STORM,6,1
1896,314,12.15,6,False,BRAND,6,1
1896,315,-8.05,6,False,MARCH,6,1
1912,316,11.6,6,False,CABLE,6,1
1916,317,1.15,6,False,COUNT,6,1
1920,318,-11.45,6,False,FIXED,6,2
1920,319,-5.4,6,False,MOUNT,6,1
1936,320,-9.2,6,False,SLIDE,6,1
1940,321,-9.4,6,False,VOCAL,6,2
1944,322,-5.75,6,False,COAST,6,1
1944,323,1.2,6,False,AROSE,6,1
1956,324,142.2,5,False,WORRY,5,1
1964,325,0.15,6,False,TOWER,6,1
1968,326,-2.75,6,False,PLACE,6,1
1968,327,-0.55,6,False,BROKE,6,2
1980,328,-10.75,6,False,EXACT,6,1
1988,329,9.85,6,False,FRESH,6,1
1992,330,17.45,6,False,PRICE,6,1
1992,331,-3.9,6,False,BUILD,6,1
2004,332,-10.3,6,False,PRICE,6,1
2012,333,-1.05,6,False,INPUT,6,1
2016,334,1.15,6,False,WORST,6,1
2016,335,-17.9,6,False,TOPIC,6,1
2028,336,-13.2,6,False,CRAZY,6,1
2036,337,-25.0,6,False,VALUE,6,1
2040,338,-17.8,6,False,HAPPY,6,1
2040,339,5.45,6,False,WATER,6,1
2052,340,-12.1,6,False,GOING,6,1
2060,341,-7.6,6,False,CYCLE,6,1
2064,342,-4.95,6,False,THANK,6,1
2064,343,10.15,6,False,BOOST,6,1
2076,344,-19.3,6,False,OFFER,6,1
2084,345,-13.9,6,False,ERROR,6,1
2088,346,-9.0,6,False,BUYER,6,1
2088,347,6.5,6,False,WORLD,6,1
2100,348,-17.65,6,False,FRESH,6,1
2108,349,-15.65,6,False,MIGHT,6,1
2112,350,5.2,6,False,BASED,6,1
2112,351,5.3,6,False,BROWN,6,2
2124,352,-16.55,6,False,TRUTH,6,1
2132,353,-30.1,6,False,PHOTO,6,1
2136,354,6.35,6,False,CRASH,6,1
2136,355,-1.3,6,False,THEME,6,1
2148,356,-3.0,6,False,BLACK,6,1
2156,357,-8.85,6,False,NURSE,6,1
2160,358,-11.3,6,False,BILLY,6,1
2160,359,-7.95,6,False,FLOOR,6,1
2172,360,-4.8,6,False,FRESH,6,1
2180,361,7.55,6,False,CHOSE,6,1
2184,362,-7.3,6,False,CRAFT,6,1
2184,363,12.05,6,False,STORY,6,2
2196,364,8.75,6,False,FAITH,6,1
2204,365,0.25,6,False,STUCK,6,1
2208,366,-5.05,6,False,RURAL,6,1
2208,367,-22.1,6,False,LUCKY,6,1
2220,368,-7.85,6,False,INNER,6,3
2228,369,2.65,6,False,LEAVE,6,1
2232,370,-14.35,6,False,SHOWN,6,1
2232,371,141.55,3,False,UPPER,3,1
2232,372,-10.25,6,False,PRESS,6,1
2252,373,-6.05,6,False,PHASE,6,1
2256,374,0.7,6,False,SKILL,6,1
2256,375,-13.7,6,False,RIVER,6,1
2256,376,-2.05,6,False,CABLE,6,1
2276,377,-0.75,6,False,DEALT,6,1
2280,378,7.6,6,False,SOLID,6,1
2280,379,-5.95,6,False,ENTRY,6,1
2280,380,-1.4,6,False,TEARS,6,1
2300,381,-4.65,6,False,FRANK,6,1
2304,382,-2.6,6,False,YOUTH,6,1
2304,383,-11.15,6,False,ISSUE,6,1
2304,384,-27.7,6,False,EVERY,6,2
2324,385,-9.8,6,False,CRASH,6,1
2328,386,-7.95,6,False,FORTY,6,1
2328,387,26.1,6,False,NOISE,6,1
2328,388,-10.0,6,False,ANGRY,6,1
2348,389,1.75,6,False,VOICE,6,1
2352,390,-19.75,6,False,ALONE,6,1
2352,391,6.1,6,False,VALUE,6,1
2352,392,-12.1,6,False,SMART,6,2
2372,393,10.15,6,False,UNDER,6,1
2376,394,1.45,6,False,LEAST,6,1
2376,395,-15.95,6,False,EQUAL,6,1
2376,396,-10.55,6,False,MARCH,6,1
