timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
2868,479,-12.5,6,False,GREEN,6,1
2880,480,6.333333,6,False,THIRD,6,1
2880,481,-1.833333,6,False,WROTE,6,3
2888,482,20.0,6,False,FRAME,6,1
2892,483,-13.0,6,False,QUEEN,6,1
2904,484,7.166667,6,False,MAYOR,6,2
2904,485,-28.9,6,False,PITCH,6,1
2912,486,-10.5,6,False,BOOST,6,1
2916,487,-16.666667,6,False,CHARM,6,1
2928,488,-9.333333,6,False,UPSET,6,1
2928,489,11.0,6,False,SHINE,6,1
2936,490,-2.666667,6,False,SHARE,6,2
2940,491,-6.166667,6,False,ARGUE,6,1
2952,492,-15.166667,6,False,WORLD,6,1
2952,493,24.666667,6,False,WHOSE,6,1
2960,494,-11.5,6,False,PEACE,6,1
2964,495,-7.0,6,False,MARIA,6,1
2976,496,7.333333,6,False,THERE,6,1
2976,497,-14.333333,6,False,SHOOT,6,1
2984,498,-0.166667,6,False,PETER,6,1
2988,499,-0.833333,6,False,RAPID,6,1
3000,500,-13.5,6,False,TRUTH,6,1
3000,501,-9.666667,6,False,BANDS,6,1
3008,502,-9.5,6,False,ROUGH,6,1
3012,503,-6.333333,6,False,CHAIN,6,1
3024,504,-13.166667,6,False,ANGRY,6,1
3024,505,-0.666667,6,False,ORDER,6,1
3032,506,15.833333,6,False,ANGER,6,1
3036,507,-8.5,6,False,ERROR,6,1
3048,508,17.166667,6,False,PHASE,6,2
3048,509,10.833333,6,False,TRIED,6,1
3056,510,-18.333333,6,False,BEING,6,1
3060,511,10.333333,6,False,HOTEL,6,1
3072,512,4.166667,6,False,CARGO,6,1
3072,513,-6.833333,6,False,FALSE,6,1
3080,514,-33.166667,6,False,WHICH,6,1
3084,515,-3.0,6,False,CLOSE,6,1
3096,516,8.0,6,False,CLOSE,6,1
3096,517,-10.5,6,False,SHELL,6,2
3104,518,18.333333,6,False,EARLY,6,1
3108,519,28.333333,6,False,ARGUE,6,1
3120,520,-8.166667,6,False,TERMS,6,1
3120,521,-21.5,6,False,FUNNY,6,1
3128,522,14.0,6,False,RURAL,6,1
3132,523,3.833333,6,False,IDEAL,6,1
3144,524,2.5,6,False,CREAM,6,1
3144,525,13.166667,6,False,ANGEL,6,1
3152,526,-9.5,6,False,ARISE,6,1
3156,527,-14.333333,6,False,FIELD,6,1
3168,528,9.333333,6,False,TERMS,6,1
3168,529,1.5,6,False,NOVEL,6,1
3176,530,-42.333333,6,False,CHEAP,6,1
3180,531,1.5,6,False,GRAVE,6,1
3192,532,-10.5,6,False,BOARD,6,1
3192,533,11.333333,6,False,WORST,6,1
3200,534,-6.166667,6,False,SENSE,6,1
3204,535,-2.666667,6,False,CHART,6,1
3216,536,-7.666667,6,False,FRUIT,6,1
3216,537,-8.5,6,False,LAYER,6,2
3224,538,-12.666667,6,False,EAGER,6,4
3228,539,-4.666667,6,False,CLIMB,6,1
3240,540,5.5,6,False,BOOTH,6,1
3240,541,-18.5,6,False,FIFTH,6,1
3248,542,-12.5,6,False,MINUS,6,1
3252,543,2.666667,6,False,TAKEN,6,1
3264,544,-4.166667,6,False,DEATH,6,1
3264,545,11.5,6,False,STORY,6,1
3272,546,14.0,6,False,STOOD,6,1
3276,547,-20.333333,6,False,BLOCK,6,2
3284,548,158.4,5,False,HOUSE,5,1
3288,549,13.333333,6,False,GIANT,6,1
3296,550,-14.0,6,False,OCEAN,6,1
3300,551,0.166667,6,False,CROWN,6,2
3308,552,7.666667,6,False,CAUSE,6,1
3312,553,-13.0,6,False,HEAVY,6,1
3320,554,4.5,6,False,MORAL,6,1
3324,555,14.333333,6,False,DREAM,6,1
3332,556,-4.833333,6,False,SPEND,6,1
3336,557,-2.0,6,False,WHEEL,6,1
3344,558,-18.0,6,False,MINOR,6,1
3348,559,12.0,6,False,LARGE,6,1
3356,560,-3.833333,6,False,PHONE,6,1
3360,561,-19.333333,6,False,FIRST,6,1
3368,562,0.833333,6,False,EARTH,6,1
3372,563,-2.833333,6,False,DRESS,6,1
3380,564,8.0,6,False,SNARE,6,1
3384,565,6.666667,6,False,GROUP,6,1
3392,566,3.5,6,False,STAND,6,1
3396,567,-3.5,6,False,EMPTY,6,1
3404,568,5.333333,6,False,TREAT,6,1
3408,569,-5.833333,6,False,GUIDE,6,1
3416,570,7.0,6,False,STUFF,6,1
3420,571,-20.666667,6,False,ANGRY,6,1
3428,572,-3.0,6,False,MOUSE,6,1
3432,573,-11.0,6,False,CHAIN,6,2
3440,574,-6.5,6,False,STEEL,6,1
3444,575,-7.0,6,False,ALONE,6,1
3452,576,-10.666667,6,False,WHERE,6,1
3456,577,-17.833333,6,False,VALUE,6,1
3464,578,17.0,6,False,START,6,1
3468,579,-2.666667,6,False,SHAPE,6,1
3476,580,-17.166667,6,False,MODEL,6,1
3480,581,0.333333,6,False,LEASE,6,1
3488,582,-13.166667,6,False,SUGAR,6,1
3492,583,5.333333,6,False,STRIP,6,1
3500,584,-2.833333,6,False,GUARD,6,1
3504,585,-12.166667,6,False,APPLE,6,1
3512,586,-11.333333,6,False,UNTIL,6,1
3516,587,16.0,6,False,PILOT,6,1
3524,588,20.333333,6,False,PROUD,6,1
3528,589,-7.666667,6,False,STAFF,6,1
3536,590,-35.666667,6,False,APPLY,6,1
3540,591,13.166667,6,False,TEACH,6,1
3548,592,0.333333,6,False,FAULT,6,1
3552,593,-4.333333,6,False,STAGE,6,1
3560,594,-6.333333,6,False,STEEL,6,1
3564,595,-4.166667,6,False,NEVER,6,1
3572,596,-12.5,6,False,CRAFT,6,1
3576,597,13.0,6,False,SCALE,6,1
3584,598,-21.666667,6,False,INPUT,6,1
